Item_Weight,Item_Fat_ContentLF,Item_Fat_Contentlow fat,Item_Fat_ContentLow Fat,Item_Fat_Contentreg,Item_Fat_ContentRegular,Item_Visibility,Item_TypeBaking Goods,Item_TypeBreads,Item_TypeBreakfast,Item_TypeCanned,Item_TypeDairy,Item_TypeFrozen Foods,Item_TypeFruits and Vegetables,Item_TypeHard Drinks,Item_TypeHealth and Hygiene,Item_TypeHousehold,Item_TypeMeat,Item_TypeOthers,Item_TypeSeafood,Item_TypeSnack Foods,Item_TypeSoft Drinks,Item_TypeStarchy Foods,Item_MRP,Outlet_Establishment_Year1985,Outlet_Establishment_Year1987,Outlet_Establishment_Year1997,Outlet_Establishment_Year1998,Outlet_Establishment_Year1999,Outlet_Establishment_Year2002,Outlet_Establishment_Year2004,Outlet_Establishment_Year2007,Outlet_Establishment_Year2009,Outlet_SizeOther,Outlet_SizeHigh,Outlet_SizeMedium,Outlet_SizeSmall,Outlet_Location_TypeTier 1,Outlet_Location_TypeTier 2,Outlet_Location_TypeTier 3,Outlet_TypeGrocery Store,Outlet_TypeSupermarket Type1,Outlet_TypeSupermarket Type2,Outlet_TypeSupermarket Type3
16.2,0,0,1,0,0,0.019362306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154.6972,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6.465,1,0,0,0,0,0.124506117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,264.7884,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
7.155,0,0,0,0,1,0.168871496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3874,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
20.6,0,0,0,0,1,0.030504756,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,212.6244,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
20.25,0,0,0,0,1,0.103142373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.612,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
12.6,0,1,0,0,0,0.078872251,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,189.5556,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
15.85,0,0,1,0,0,0.082120687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.437,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
9,0,0,1,0,0,0.069487587,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,266.6884,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.6,0,0,1,0,0,0.011180843,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,213.456,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,1,0,0,0,0.037315469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0034,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
18.7,0,0,1,0,0,0.037835765,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.1886,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
20.85,0,0,1,0,0,0.021312043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,104.9306,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
18.35,0,0,0,0,1,0.094218363,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.9882,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
18.6,0,0,1,0,0,0.076841095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162.2236,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
9.8,0,0,0,0,1,0.063805139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117.3492,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
15.1,0,0,0,0,1,0.087542757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,219.8456,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.6,0,0,0,0,1,0.028871235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,188.7898,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
7.09,1,0,0,0,0,0.00720931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.1034,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.6,0,0,1,0,0,0.02286663,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,102.8332,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,0,0,1,0.067543727,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57.2562,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,1,0,0,0.038549197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,127.5362,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
9.5,0,0,1,0,0,0.054020537,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,188.9872,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
19,0,0,0,0,1,0.097709541,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48.6718,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
20.5,0,0,1,0,0,0.143283608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37.919,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
19.85,0,0,1,0,0,0.064551885,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,125.2704,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
21.1,0,0,1,0,0,0.029173031,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,145.7786,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.067120954,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,132.9626,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
15.1,0,0,0,0,1,0.067020992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,260.3304,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
19.7,0,0,1,0,0,0.026826919,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,98.7726,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
16.2,0,0,0,0,1,0.01665334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,97.3726,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
18.1,0,0,1,0,0,0.022395357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96.5094,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
10.195,0,0,1,0,0,0.042113173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42.5428,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
6.55,0,0,0,0,1,0.034604343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.8288,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
15.85,0,0,1,0,0,0.136774734,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.4094,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.089343433,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,157.3604,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.1,0,0,1,0,0,0.030250132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75.267,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
16.5,0,0,0,0,1,0.079698503,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.6332,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.141360118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.311,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
16.7,0,0,1,0,0,0.036933417,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109.1886,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12.6,0,0,1,0,0,0.037449987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.7354,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
11.1,0,0,1,0,0,0.294948897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.0604,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
11.35,0,0,0,0,1,0.005525913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,168.279,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9.195,0,0,0,0,1,0.04712061,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.1666,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.162248011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,160.4604,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
18.85,0,0,1,0,0,0.090867297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,127.3336,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
8,0,0,0,0,1,0.030264897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.3092,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
19.1,0,0,1,0,0,0.067295406,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41.9796,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.02827966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,152.234,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,1,0,0,0.020388413,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44.4112,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,1,0,0,0.027644732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.4708,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
6.36,0,0,1,0,0,0.120731024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46.506,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
19.6,0,0,1,0,0,0.025429614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,151.7024,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.059438787,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130.9968,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
17.1,0,0,0,0,1,0.074059474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,209.0638,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.015693328,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150.7366,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,1,0,0,0.057850699,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,113.2834,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8.76,0,0,1,0,0,0.050011058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,126.7336,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6.775,0,0,1,0,0,0.105225964,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84.225,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
16.25,0,0,1,0,0,0.039207025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,116.1176,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
19.85,0,0,1,0,0,0.044489064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,89.4856,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
19.75,0,0,1,0,0,0.012437935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,189.9872,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6.96,0,0,1,0,0,0.077350112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91.4146,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8.935,0,0,1,0,0,0.040346436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.7298,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
8.26,0,0,1,0,0,0.057585723,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,113.7834,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
6.71,0,0,1,0,0,0.03565903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.3166,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8.945,0,0,0,0,1,0.087629354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,263.491,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.65,0,0,1,0,0,0.054020537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,107.8938,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
15,0,0,1,0,0,0.154228739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,107.3938,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
15.35,0,0,1,0,0,0.096943078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,196.5768,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
14.35,0,0,1,0,0,0.017065268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,109.5228,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.054020537,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100.8042,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5.765,0,0,1,0,0,0.082178616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0164,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8.315,0,0,0,0,1,0.035542581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.3444,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6.13,0,0,1,0,0,0.102171627,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53.8298,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14.5,0,0,0,0,1,0.128235818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.1332,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
15.1,0,1,0,0,0,0.0552059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,219.4166,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
17.25,0,0,1,0,0,0.037337632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,163.7526,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
13,0,1,0,0,0,0.099242622,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.306,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.6,0,0,0,0,1,0.030143704,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,222.0114,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.85,0,0,1,0,0,0.108412059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,233.2642,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
7.975,0,0,1,0,0,0.014628382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.325,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
10.895,0,0,0,0,1,0.032454046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,144.8102,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
9.17,0,0,1,0,0,0.102978817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.947,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
16.2,0,0,1,0,0,0.105498192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101.47,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
14.65,0,0,1,0,0,0.171355643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47.6692,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.009585169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,102.5016,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
6.985,0,0,0,0,1,0.137926458,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.7608,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
17.7,0,0,1,0,0,0.054020537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115.0834,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16.1,0,0,0,0,1,0.054020537,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35.1558,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
14.75,0,0,1,0,0,0.033076388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,237.2906,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.15,0,0,1,0,0,0.006770252,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,124.473,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.142393355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36.419,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
18.5,0,0,1,0,0,0.025813943,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89.1172,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.15,0,0,1,0,0,0.015548178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,211.2928,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
16.1,0,0,0,0,1,0.159698192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32.0558,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
20.6,0,0,0,0,1,0.030634813,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,212.9244,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
17.6,0,0,1,0,0,0.074522745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,228.801,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.6,0,0,0,0,1,0.145200948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35.4558,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
5.98,0,0,1,0,0,0.043651198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,146.1418,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
13.5,0,0,1,0,0,0.094366079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,190.9872,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.85,0,0,1,0,0,0.121702394,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42.7428,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
13.6,0,0,1,0,0,0.117613212,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,194.2136,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
9.8,0,0,0,0,1,0.045258247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9874,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
15,0,0,1,0,0,0.058485617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44.7744,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.00994477,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,177.837,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,0,0,1,0.087894475,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,121.173,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
16.35,0,0,1,0,0,0.113953562,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,198.2426,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12.6,0,0,1,0,0,0.198316649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.3956,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
7.05,1,0,0,0,0,0.084949955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,109.7912,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
20.1,0,0,0,0,1,0.054549098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,193.782,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
19.6,0,0,1,0,0,0.094545236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,254.7698,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
16.35,0,0,0,0,1,0.062359467,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,224.0062,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
13.15,0,0,1,0,0,0.092811105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,159.7604,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.65,0,0,0,0,1,0.156679617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,238.8538,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
14.5,0,0,0,0,1,0.09735225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,160.7262,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
17.75,0,0,1,0,0,0.076113671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.4544,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
14,0,0,1,0,0,0.023783007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0332,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.114771298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.9094,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
9.895,0,0,0,0,1,0.048662357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,261.7278,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
10.195,0,0,1,0,0,0.211539389,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110.9886,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
18.25,0,0,1,0,0,0.044430561,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,174.208,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
6.4,0,0,1,0,0,0.141860161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41.0796,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
5.88,0,0,1,0,0,0.054020537,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,154.2998,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
6.895,0,0,1,0,0,0.022441883,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,143.8812,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
20.5,0,0,1,0,0,0.142370445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90.6172,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
14.8,0,0,1,0,0,0.13564792,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,190.8846,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
17.75,0,0,1,0,0,0.014602837,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,158.6262,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
18.6,0,0,0,0,1,0.28701714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48.8376,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12.5,0,1,0,0,0,0.031112643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,104.999,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
19,0,0,0,0,1,0.065621523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,186.5214,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8.26,0,0,0,0,1,0.032573725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,125.073,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
9.06,0,0,1,0,0,0.009776268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,213.756,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
9.195,0,0,1,0,0,0.115353642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58.9246,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
12.6,0,0,1,0,0,0.110901004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,155.0998,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5.945,0,0,1,0,0,0.093214866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,129.1652,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.054020537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.5908,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
13.35,0,0,0,0,1,0.014649641,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,207.3638,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.65,0,0,0,0,1,0.07603021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,189.0846,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
